3|16|0.000253|
3|16|0.000305|
3|16|0.000287|
3|16|0.000262|
3|16|0.00027|
3|32|0.000285|
3|32|0.000255|
3|32|0.000272|
3|32|0.000271|
3|32|0.000278|
3|64|0.000272|
3|64|0.000232|
3|64|0.000266|
3|64|0.000259|
3|64|0.000242|
3|128|0.000259|
3|128|0.000232|
3|128|0.000271|
3|128|0.00028|
3|128|0.000291|
3|256|0.000251|
3|256|0.00027|
3|256|0.000259|
3|256|0.000271|
3|256|0.000298|
3|512|0.000262|
3|512|0.000251|
3|512|0.000287|
3|512|0.000266|
3|512|0.000338|
3|1024|0.000274|
3|1024|0.000257|
3|1024|0.000274|
3|1024|0.000268|
3|1024|0.000276|
3|2048|0.000271|
3|2048|0.000234|
3|2048|0.000288|
3|2048|0.000261|
3|2048|0.000247|
3|4096|0.000291|
3|4096|0.000263|
3|4096|0.000281|
3|4096|0.000276|
3|4096|0.000295|
3|8192|0.000266|
3|8192|0.000256|
3|8192|0.000257|
3|8192|0.000297|
3|8192|0.000262|
3|16384|0.000276|
3|16384|0.00025|
3|16384|0.000293|
3|16384|0.000303|
3|16384|0.000264|
3|32768|0.000251|
3|32768|0.000267|
3|32768|0.000266|
3|32768|0.000257|
3|32768|0.00025|
3|65536|0.000248|
3|65536|0.000267|
3|65536|0.000287|
3|65536|0.000253|
3|65536|0.000304|
3|131072|0.000277|
3|131072|0.000276|
3|131072|0.000289|
3|131072|0.00027|
3|131072|0.000269|
3|262144|0.000253|
3|262144|0.000323|
3|262144|0.000278|
3|262144|0.000272|
3|262144|0.000277|
3|524288|0.000264|
3|524288|0.00028|
3|524288|0.000269|
3|524288|0.000273|
3|524288|0.00027|
3|1048576|0.000266|
3|1048576|0.000263|
3|1048576|0.000299|
3|1048576|0.000245|
3|1048576|0.00027|
4|4|0.000392|
4|4|0.000388|
4|4|0.000365|
4|4|0.000341|
4|4|0.000351|
4|8|0.000352|
4|8|0.000422|
4|8|0.000388|
4|8|0.000352|
4|8|0.000426|
4|16|0.000385|
4|16|0.000423|
4|16|0.000428|
4|16|0.000405|
4|16|0.000354|
4|32|0.000407|
4|32|0.000382|
4|32|0.000369|
4|32|0.000368|
4|32|0.000331|
4|64|0.000376|
4|64|0.000429|
4|64|0.00043|
4|64|0.00035|
4|64|0.00042|
4|128|0.00038|
4|128|0.000378|
4|128|0.000372|
4|128|0.000377|
4|128|0.00041|
4|256|0.000384|
4|256|0.000406|
4|256|0.000346|
4|256|0.000382|
4|256|0.000416|
4|512|0.000392|
4|512|0.000448|
4|512|0.000401|
4|512|0.000448|
4|512|0.000393|
4|1024|0.000408|
4|1024|0.000416|
4|1024|0.000415|
4|1024|0.000457|
4|1024|0.000334|
4|2048|0.00043|
4|2048|0.000351|
4|2048|0.000362|
4|2048|0.000393|
4|2048|0.000367|
4|4096|0.000404|
4|4096|0.000343|
4|4096|0.00034|
4|4096|0.000425|
4|4096|0.000395|
4|8192|0.000395|
4|8192|0.000378|
4|8192|0.000371|
4|8192|0.00046|
4|8192|0.000393|
4|16384|0.000348|
4|16384|0.000405|
4|16384|0.000446|
4|16384|0.000363|
4|16384|0.000368|
4|32768|0.000434|
4|32768|0.000372|
4|32768|0.000415|
4|32768|0.000327|
4|32768|0.000419|
4|65536|0.000381|
4|65536|0.000466|
4|65536|0.00037|
4|65536|0.000416|
4|65536|0.000438|
4|131072|0.000409|
4|131072|0.000447|
4|131072|0.000429|
4|131072|0.000426|
4|131072|0.000441|
4|262144|0.000424|
4|262144|0.000386|
4|262144|0.000408|
4|262144|0.000398|
4|262144|0.000444|
4|524288|0.000427|
4|524288|0.000365|
4|524288|0.000366|
4|524288|0.000358|
4|524288|0.000344|
4|1048576|0.000424|
4|1048576|0.000425|
4|1048576|0.000405|
4|1048576|0.000367|
4|1048576|0.000423|
5|4|0.000496|
5|4|0.000559|
5|4|0.000585|
5|4|0.000543|
5|4|0.000589|
5|8|0.00055|
5|8|0.00059|
5|8|0.000561|
5|8|0.000653|
5|8|0.000583|
5|16|0.000643|
5|16|0.000447|
5|16|0.000577|
5|16|0.00049|
5|16|0.000561|
5|32|0.00049|
5|32|0.000577|
5|32|0.000521|
5|32|0.000517|
5|32|0.000489|
5|64|0.000572|
5|64|0.000551|
5|64|0.000597|
5|64|0.000626|
5|64|0.000589|
5|128|0.000553|
5|128|0.000626|
5|128|0.000498|
5|128|0.000566|
5|128|0.000601|
5|256|0.000457|
5|256|0.000604|
5|256|0.000591|
5|256|0.000549|
5|256|0.000646|
5|512|0.000626|
5|512|0.000493|
5|512|0.000539|
5|512|0.000501|
5|512|0.000596|
5|1024|0.000613|
5|1024|0.000566|
5|1024|0.000512|
5|1024|0.000554|
5|1024|0.000612|
5|2048|0.000624|
5|2048|0.000542|
5|2048|0.000516|
5|2048|0.000596|
5|2048|0.00051|
5|4096|0.000601|
5|4096|0.000536|
5|4096|0.00058|
5|4096|0.000578|
5|4096|0.000562|
5|8192|0.000486|
5|8192|0.000491|
5|8192|0.000661|
5|8192|0.000677|
5|8192|0.000613|
5|16384|0.00055|
5|16384|0.000555|
5|16384|0.00054|
5|16384|0.000584|
5|16384|0.000606|
5|32768|0.000667|
5|32768|0.000648|
5|32768|0.000543|
5|32768|0.000516|
5|32768|0.000536|
5|65536|0.000644|
5|65536|0.000671|
5|65536|0.000539|
5|65536|0.000657|
5|65536|0.000519|
5|131072|0.000547|
5|131072|0.000602|
5|131072|0.000601|
5|131072|0.000497|
5|131072|0.000679|
5|262144|0.000581|
5|262144|0.000534|
5|262144|0.00053|
5|262144|0.00054|
5|262144|0.000571|
5|524288|0.000664|
5|524288|0.000588|
5|524288|0.000587|
5|524288|0.00064|
5|524288|0.000578|
5|1048576|0.00064|
5|1048576|0.000514|
5|1048576|0.000614|
5|1048576|0.000581|
5|1048576|0.000567|
6|4|0.000843|
6|4|0.000496|
6|4|0.000883|
6|4|0.000693|
6|4|0.000784|
6|8|0.000811|
6|8|0.000712|
6|8|0.000726|
6|8|0.000688|
6|8|0.000889|
6|16|0.000636|
6|16|0.000814|
6|16|0.000828|
6|16|0.000616|
6|16|0.000684|
6|32|0.000688|
6|32|0.000802|
6|32|0.000781|
6|32|0.000795|
6|32|0.000823|
6|64|0.000695|
6|64|0.000773|
6|64|0.00082|
6|64|0.000786|
6|64|0.000854|
6|128|0.000895|
6|128|0.000863|
6|128|0.000803|
6|128|0.000779|
6|128|0.000653|
6|256|0.000731|
6|256|0.000744|
6|256|0.000596|
6|256|0.000841|
6|256|0.000799|
6|512|0.000806|
6|512|0.000824|
6|512|0.000817|
6|512|0.000821|
6|512|0.000758|
6|1024|0.000722|
6|1024|0.000872|
6|1024|0.000747|
6|1024|0.000764|
6|1024|0.000903|
6|2048|0.000876|
6|2048|0.000921|
6|2048|0.000727|
6|2048|0.000954|
6|2048|0.00067|
6|4096|0.000825|
6|4096|0.000718|
6|4096|0.00088|
6|4096|0.00083|
6|4096|0.000799|
6|8192|0.000702|
6|8192|0.000727|
6|8192|0.000826|
6|8192|0.000846|
6|8192|0.000808|
6|16384|0.000792|
6|16384|0.00061|
6|16384|0.000922|
6|16384|0.000795|
6|16384|0.000715|
6|32768|0.000851|
6|32768|0.000871|
6|32768|0.000772|
6|32768|0.000816|
6|32768|0.000679|
6|65536|0.000734|
6|65536|0.000836|
6|65536|0.000769|
6|65536|0.000866|
6|65536|0.000623|
6|131072|0.000842|
6|131072|0.000945|
6|131072|0.000699|
6|131072|0.000885|
6|131072|0.000814|
6|262144|0.000797|
6|262144|0.000756|
6|262144|0.000897|
6|262144|0.000955|
6|262144|0.00084|
6|524288|0.000835|
6|524288|0.000715|
6|524288|0.000902|
6|524288|0.000713|
6|524288|0.000767|
6|1048576|0.000821|
6|1048576|0.000828|
6|1048576|0.000903|
6|1048576|0.000873|
6|1048576|0.000913|
7|4|0.001144|
7|4|0.001031|
7|4|0.001049|
7|4|0.000872|
7|4|0.001156|
7|8|0.001188|
7|8|0.001109|
7|8|0.0011|
7|8|0.001087|
7|8|0.000901|
7|16|0.001177|
7|16|0.001028|
7|16|0.000909|
7|16|0.001139|
7|16|0.001193|
7|32|0.00118|
7|32|0.000923|
7|32|0.001117|
7|32|0.000964|
7|32|0.001025|
7|64|0.001116|
7|64|0.001257|
7|64|0.00103|
7|64|0.001081|
7|64|0.001188|
7|128|0.00113|
7|128|0.00085|
7|128|0.001036|
7|128|0.001106|
7|128|0.001269|
7|256|0.000958|
7|256|0.001001|
7|256|0.001106|
7|256|0.001172|
7|256|0.001185|
7|512|0.001144|
7|512|0.00102|
7|512|0.001077|
7|512|0.001144|
7|512|0.000949|
7|1024|0.001144|
7|1024|0.000829|
7|1024|0.001137|
7|1024|0.0011|
7|1024|0.000957|
7|2048|0.000861|
7|2048|0.000956|
7|2048|0.001024|
7|2048|0.001212|
7|2048|0.001041|
7|4096|0.00122|
7|4096|0.001236|
7|4096|0.000956|
7|4096|0.001198|
7|4096|0.001277|
7|8192|0.001213|
7|8192|0.0012|
7|8192|0.001144|
7|8192|0.000947|
7|8192|0.001001|
7|16384|0.001109|
7|16384|0.001074|
7|16384|0.001029|
7|16384|0.001197|
7|16384|0.001162|
7|32768|0.001025|
7|32768|0.001195|
7|32768|0.00101|
7|32768|0.001063|
7|32768|0.0011|
7|65536|0.000991|
7|65536|0.001154|
7|65536|0.001171|
7|65536|0.001101|
7|65536|0.001148|
7|131072|0.000986|
7|131072|0.00102|
7|131072|0.001046|
7|131072|0.001305|
7|131072|0.001179|
7|262144|0.001313|
7|262144|0.001191|
7|262144|0.001054|
7|262144|0.001106|
7|262144|0.001186|
7|524288|0.001145|
7|524288|0.001089|
7|524288|0.001064|
7|524288|0.001129|
7|524288|0.00118|
7|1048576|0.00126|
7|1048576|0.000952|
7|1048576|0.001248|
7|1048576|0.000936|
7|1048576|0.001007|
8|4|0.001611|
8|4|0.001641|
8|4|0.001301|
8|4|0.001525|
8|4|0.001535|
8|8|0.001251|
8|8|0.0015|
8|8|0.001235|
8|8|0.00127|
8|8|0.001721|
8|16|0.001445|
8|16|0.001351|
8|16|0.001616|
8|16|0.001397|
8|16|0.001507|
8|32|0.001628|
8|32|0.001379|
8|32|0.001444|
8|32|0.001387|
8|32|0.001339|
8|64|0.001293|
8|64|0.001362|
8|64|0.001698|
8|64|0.001704|
8|64|0.001536|
8|128|0.001742|
8|128|0.001766|
8|128|0.001507|
8|128|0.001085|
8|128|0.001598|
8|256|0.001497|
8|256|0.001476|
8|256|0.0014|
8|256|0.001585|
8|256|0.001378|
8|512|0.001576|
8|512|0.001467|
8|512|0.001696|
8|512|0.001803|
8|512|0.001205|
8|1024|0.001563|
8|1024|0.001647|
8|1024|0.001685|
8|1024|0.001655|
8|1024|0.001417|
8|2048|0.001603|
8|2048|0.001578|
8|2048|0.001687|
8|2048|0.001814|
8|2048|0.001746|
8|4096|0.00163|
8|4096|0.00161|
8|4096|0.001551|
8|4096|0.001316|
8|4096|0.001349|
8|8192|0.001645|
8|8192|0.00174|
8|8192|0.001679|
8|8192|0.001385|
8|8192|0.001396|
8|16384|0.001288|
8|16384|0.001509|
8|16384|0.00149|
8|16384|0.001766|
8|16384|0.001656|
8|32768|0.001332|
8|32768|0.001381|
8|32768|0.001563|
8|32768|0.001394|
8|32768|0.00134|
8|65536|0.001473|
8|65536|0.001837|
8|65536|0.001862|
8|65536|0.001164|
8|65536|0.0013|
8|131072|0.00164|
8|131072|0.001723|
8|131072|0.001442|
8|131072|0.001684|
8|131072|0.001338|
8|262144|0.001849|
8|262144|0.001606|
8|262144|0.001704|
8|262144|0.001123|
8|262144|0.001205|
8|524288|0.001617|
8|524288|0.001372|
8|524288|0.00177|
8|524288|0.001705|
8|524288|0.001461|
8|1048576|0.001648|
8|1048576|0.001215|
8|1048576|0.001518|
8|1048576|0.001672|
8|1048576|0.001559|
9|4|0.001618|
9|4|0.00202|
9|4|0.002197|
9|4|0.002121|
9|4|0.001814|
9|8|0.001876|
9|8|0.001889|
9|8|0.00241|
9|8|0.002082|
9|8|0.002143|
9|16|0.001672|
9|16|0.002082|
9|16|0.001747|
9|16|0.00213|
9|16|0.001962|
9|32|0.002033|
9|32|0.001741|
9|32|0.002125|
9|32|0.002339|
9|32|0.001757|
9|64|0.001739|
9|64|0.002441|
9|64|0.001554|
9|64|0.001627|
9|64|0.001635|
9|128|0.002166|
9|128|0.00252|
9|128|0.002082|
9|128|0.002014|
9|128|0.002145|
9|256|0.002066|
9|256|0.001984|
9|256|0.002119|
9|256|0.002058|
9|256|0.001598|
9|512|0.002456|
9|512|0.001867|
9|512|0.00159|
9|512|0.001467|
9|512|0.002226|
9|1024|0.002397|
9|1024|0.002348|
9|1024|0.002201|
9|1024|0.001525|
9|1024|0.002095|
9|2048|0.001678|
9|2048|0.001904|
9|2048|0.001962|
9|2048|0.001959|
9|2048|0.002166|
9|4096|0.002602|
9|4096|0.002508|
9|4096|0.00201|
9|4096|0.002505|
9|4096|0.001609|
9|8192|0.002161|
9|8192|0.00233|
9|8192|0.001705|
9|8192|0.001957|
9|8192|0.001783|
9|16384|0.002071|
9|16384|0.002361|
9|16384|0.002319|
9|16384|0.001975|
9|16384|0.002353|
9|32768|0.002289|
9|32768|0.001554|
9|32768|0.001805|
9|32768|0.001728|
9|32768|0.001821|
9|65536|0.001707|
9|65536|0.001865|
9|65536|0.002294|
9|65536|0.001852|
9|65536|0.002029|
9|131072|0.002199|
9|131072|0.002379|
9|131072|0.001657|
9|131072|0.002256|
9|131072|0.002492|
9|262144|0.00235|
9|262144|0.001897|
9|262144|0.00203|
9|262144|0.001734|
9|262144|0.001693|
9|524288|0.002579|
9|524288|0.002012|
9|524288|0.002009|
9|524288|0.002137|
9|524288|0.002415|
9|1048576|0.001883|
9|1048576|0.002031|
9|1048576|0.002721|
9|1048576|0.001733|
9|1048576|0.00257|
10|4|0.002958|
10|4|0.002211|
10|4|0.00278|
10|4|0.002835|
10|4|0.002974|
10|8|0.002749|
10|8|0.002706|
10|8|0.002756|
10|8|0.002412|
10|8|0.002221|
10|16|0.002095|
10|16|0.003103|
10|16|0.002322|
10|16|0.002614|
10|16|0.001996|
10|32|0.002174|
10|32|0.002776|
10|32|0.002728|
10|32|0.002923|
10|32|0.00275|
10|64|0.00298|
10|64|0.002987|
10|64|0.00237|
10|64|0.003673|
10|64|0.002572|
10|128|0.002831|
10|128|0.00275|
10|128|0.00359|
10|128|0.002742|
10|128|0.002901|
10|256|0.002644|
10|256|0.002492|
10|256|0.002767|
10|256|0.002271|
10|256|0.002413|
10|512|0.002394|
10|512|0.002635|
10|512|0.002534|
10|512|0.003167|
10|512|0.003459|
10|1024|0.003229|
10|1024|0.002976|
10|1024|0.003244|
10|1024|0.002339|
10|1024|0.002047|
10|2048|0.002897|
10|2048|0.002912|
10|2048|0.002721|
10|2048|0.002421|
10|2048|0.002768|
10|4096|0.003275|
10|4096|0.00297|
10|4096|0.002139|
10|4096|0.002234|
10|4096|0.003331|
10|8192|0.002226|
10|8192|0.003248|
10|8192|0.00328|
10|8192|0.003077|
10|8192|0.002503|
10|16384|0.001743|
10|16384|0.002555|
10|16384|0.002414|
10|16384|0.0028|
10|16384|0.002917|
10|32768|0.00309|
10|32768|0.003313|
10|32768|0.002822|
10|32768|0.003312|
10|32768|0.002763|
10|65536|0.003188|
10|65536|0.002451|
10|65536|0.002781|
10|65536|0.002533|
10|65536|0.002781|
10|131072|0.003181|
10|131072|0.002726|
10|131072|0.003592|
10|131072|0.003002|
10|131072|0.00307|
10|262144|0.003023|
10|262144|0.003126|
10|262144|0.00315|
10|262144|0.003145|
10|262144|0.002848|
10|524288|0.0034|
10|524288|0.003519|
10|524288|0.002051|
10|524288|0.002434|
10|524288|0.002735|
10|1048576|0.002638|
10|1048576|0.002431|
10|1048576|0.003378|
10|1048576|0.002935|
10|1048576|0.003036|
11|4|0.003999|
11|4|0.003488|
11|4|0.00298|
11|4|0.003566|
11|4|0.003959|
11|8|0.002919|
11|8|0.004038|
11|8|0.0044|
11|8|0.004613|
11|8|0.003511|
11|16|0.003344|
11|16|0.003229|
11|16|0.003194|
11|16|0.004203|
11|16|0.004555|
11|32|0.004155|
11|32|0.003824|
11|32|0.002387|
11|32|0.004313|
11|32|0.004029|
11|64|0.003583|
11|64|0.004098|
11|64|0.004534|
11|64|0.00289|
11|64|0.004399|
11|128|0.003944|
11|128|0.00316|
11|128|0.003473|
11|128|0.004145|
11|128|0.004202|
11|256|0.004303|
11|256|0.003936|
11|256|0.003326|
11|256|0.003811|
11|256|0.004014|
11|512|0.003076|
11|512|0.003979|
11|512|0.003981|
11|512|0.003804|
11|512|0.004045|
11|1024|0.003934|
11|1024|0.004919|
11|1024|0.004114|
11|1024|0.00534|
11|1024|0.00509|
11|2048|0.004299|
11|2048|0.004058|
11|2048|0.004795|
11|2048|0.003576|
11|2048|0.005002|
11|4096|0.004323|
11|4096|0.004717|
11|4096|0.004334|
11|4096|0.004469|
11|4096|0.00373|
11|8192|0.003454|
11|8192|0.004516|
11|8192|0.004523|
11|8192|0.003321|
11|8192|0.004527|
11|16384|0.005931|
11|16384|0.003199|
11|16384|0.005527|
11|16384|0.005149|
11|16384|0.003652|
11|32768|0.004973|
11|32768|0.003265|
11|32768|0.004085|
11|32768|0.006126|
11|32768|0.00431|
11|65536|0.00603|
11|65536|0.005514|
11|65536|0.006628|
11|65536|0.005953|
11|65536|0.003037|
11|131072|0.004857|
11|131072|0.00474|
11|131072|0.003803|
11|131072|0.005486|
11|131072|0.005884|
11|262144|0.003863|
11|262144|0.006172|
11|262144|0.004886|
11|262144|0.005809|
11|262144|0.005891|
11|524288|0.004831|
11|524288|0.004298|
11|524288|0.005397|
11|524288|0.005093|
11|524288|0.006469|
11|1048576|0.005452|
11|1048576|0.0045|
11|1048576|0.004913|
11|1048576|0.005109|
11|1048576|0.008084|
12|4|0.016931|
12|4|0.009586|
12|4|0.016527|
12|4|0.015789|
12|4|0.014999|
12|8|0.005787|
12|8|0.01139|
12|8|0.013054|
12|8|0.014131|
12|8|0.015771|
12|16|0.014095|
12|16|0.010902|
12|16|0.014173|
12|16|0.012569|
12|16|0.011856|
12|32|0.010328|
12|32|0.00831|
12|32|0.012644|
12|32|0.014416|
12|32|0.014348|
12|64|0.015302|
12|64|0.012569|
12|64|0.01264|
12|64|0.013449|
12|64|0.015696|
12|128|0.014863|
12|128|0.010906|
12|128|0.010181|
12|128|0.013804|
12|128|0.011298|
12|256|0.012939|
12|256|0.011823|
12|256|0.014293|
12|256|0.011765|
12|256|0.01674|
12|512|0.013017|
12|512|0.012298|
12|512|0.011452|
12|512|0.013841|
12|512|0.016682|
12|1024|0.012968|
12|1024|0.012495|
12|1024|0.016565|
12|1024|0.013734|
12|1024|0.0131|
12|2048|0.013444|
12|2048|0.014344|
12|2048|0.008484|
12|2048|0.016819|
12|2048|0.014144|
12|4096|0.013996|
12|4096|0.012615|
12|4096|0.016403|
12|4096|0.015876|
12|4096|0.013873|
12|8192|0.016291|
12|8192|0.013565|
12|8192|0.017027|
12|8192|0.010978|
12|8192|0.013566|
12|16384|0.011365|
12|16384|0.009527|
12|16384|0.015786|
12|16384|0.015936|
12|16384|0.011237|
12|32768|0.005315|
12|32768|0.007056|
12|32768|0.005422|
12|32768|0.005776|
12|32768|0.00467|
12|65536|0.008564|
12|65536|0.008968|
12|65536|0.007981|
12|65536|0.004726|
12|65536|0.0068|
12|131072|0.004367|
12|131072|0.007188|
12|131072|0.008481|
12|131072|0.008181|
12|131072|0.007147|
12|262144|0.007375|
12|262144|0.005759|
12|262144|0.007433|
12|262144|0.005696|
12|262144|0.00644|
12|524288|0.007432|
12|524288|0.006893|
12|524288|0.00681|
12|524288|0.006232|
12|524288|0.008874|
12|1048576|0.0073|
12|1048576|0.00585|
12|1048576|0.0056|
12|1048576|0.006437|
12|1048576|0.007139|
13|4|0.009316|
13|4|0.007223|
13|4|0.005941|
13|4|0.009296|
13|4|0.010977|
13|8|0.01079|
13|8|0.009588|
13|8|0.010613|
13|8|0.006021|
13|8|0.012392|
13|16|0.00999|
13|16|0.011367|
13|16|0.00787|
13|16|0.006527|
13|16|0.008104|
13|32|0.007018|
13|32|0.006873|
13|32|0.010933|
13|32|0.008549|
13|32|0.010921|
13|64|0.008892|
13|64|0.009081|
13|64|0.007816|
13|64|0.008727|
13|64|0.008965|
13|128|0.008228|
13|128|0.007512|
13|128|0.009276|
13|128|0.008182|
13|128|0.009638|
13|256|0.013475|
13|256|0.024575|
13|256|0.023682|
13|256|0.016005|
13|256|0.020376|
13|512|0.02132|
13|512|0.015429|
13|512|0.017215|
13|512|0.014883|
13|512|0.018038|
13|1024|0.018133|
13|1024|0.014484|
13|1024|0.012373|
13|1024|0.006335|
13|1024|0.009024|
13|2048|0.007861|
13|2048|0.005561|
13|2048|0.010532|
13|2048|0.007383|
13|2048|0.011408|
13|4096|0.007206|
13|4096|0.00935|
13|4096|0.008098|
13|4096|0.011448|
13|4096|0.010147|
13|8192|0.009849|
13|8192|0.009552|
13|8192|0.008232|
13|8192|0.009062|
13|8192|0.01191|
13|16384|0.012101|
13|16384|0.0122|
13|16384|0.009755|
13|16384|0.009001|
13|16384|0.011653|
13|32768|0.015401|
13|32768|0.015156|
13|32768|0.013325|
13|32768|0.019996|
13|32768|0.019939|
13|65536|0.018833|
13|65536|0.012934|
13|65536|0.018189|
13|65536|0.022|
13|65536|0.016378|
13|131072|0.011731|
13|131072|0.016176|
13|131072|0.015183|
13|131072|0.007064|
13|131072|0.01038|
13|262144|0.00922|
13|262144|0.007682|
13|262144|0.010199|
13|262144|0.008817|
13|262144|0.007689|
13|524288|0.00832|
13|524288|0.008123|
13|524288|0.00787|
13|524288|0.00778|
13|524288|0.004767|
13|1048576|0.006896|
13|1048576|0.010567|
13|1048576|0.011871|
13|1048576|0.009003|
13|1048576|0.00914|
14|4|0.00767|
14|4|0.012259|
14|4|0.010709|
14|4|0.029816|
14|4|0.025335|
14|8|0.023969|
14|8|0.030389|
14|8|0.023264|
14|8|0.020125|
14|8|0.02759|
14|16|0.013784|
14|16|0.014032|
14|16|0.014721|
14|16|0.01365|
14|16|0.006113|
14|32|0.01309|
14|32|0.012599|
14|32|0.012628|
14|32|0.01095|
14|32|0.013199|
14|64|0.011271|
14|64|0.010737|
14|64|0.014233|
14|64|0.014443|
14|64|0.009283|
14|128|0.015407|
14|128|0.0123|
14|128|0.012289|
14|128|0.028024|
14|128|0.027781|
14|256|0.020865|
14|256|0.022677|
14|256|0.015052|
14|256|0.024781|
14|256|0.022088|
14|512|0.026782|
14|512|0.026242|
14|512|0.007758|
14|512|0.006542|
14|512|0.015175|
14|1024|0.013127|
14|1024|0.011073|
14|1024|0.010303|
14|1024|0.005392|
14|1024|0.011721|
14|2048|0.014629|
14|2048|0.012388|
14|2048|0.014791|
14|2048|0.010411|
14|2048|0.01107|
14|4096|0.012115|
14|4096|0.009366|
14|4096|0.01161|
14|4096|0.006515|
14|4096|0.019687|
14|8192|0.022886|
14|8192|0.028686|
14|8192|0.017614|
14|8192|0.010044|
14|8192|0.015678|
14|16384|0.017034|
14|16384|0.025096|
14|16384|0.019904|
14|16384|0.029898|
14|16384|0.027764|
14|32768|0.007106|
14|32768|0.012911|
14|32768|0.01212|
14|32768|0.012212|
14|32768|0.01063|
14|65536|0.009796|
14|65536|0.011516|
14|65536|0.012504|
14|65536|0.008809|
14|65536|0.007286|
14|131072|0.011372|
14|131072|0.009889|
14|131072|0.016831|
14|131072|0.008868|
14|131072|0.012151|
14|262144|0.010375|
14|262144|0.01077|
14|262144|0.013429|
14|262144|0.020217|
14|262144|0.013971|
14|524288|0.029596|
14|524288|0.02477|
14|524288|0.028582|
14|524288|0.018024|
14|524288|0.021956|
14|1048576|0.025549|
14|1048576|0.019169|
14|1048576|0.022897|
14|1048576|0.010168|
14|1048576|0.010825|
15|4|0.017253|
15|4|0.008426|
15|4|0.013996|
15|4|0.015503|
15|4|0.019728|
15|8|0.018655|
15|8|0.012639|
15|8|0.012493|
15|8|0.014924|
15|8|0.013638|
15|16|0.015346|
15|16|0.032889|
15|16|0.015795|
15|16|0.03277|
15|16|0.03272|
15|32|0.030065|
15|32|0.034598|
15|32|0.025957|
15|32|0.018199|
15|32|0.018693|
15|64|0.016953|
15|64|0.009994|
15|64|0.014623|
15|64|0.018638|
15|64|0.016911|
15|128|0.017514|
15|128|0.015097|
15|128|0.014975|
15|128|0.010239|
15|128|0.014495|
15|256|0.017751|
15|256|0.011042|
15|256|0.020207|
15|256|0.018613|
15|256|0.027141|
15|512|0.036387|
15|512|0.016367|
15|512|0.021725|
15|512|0.024203|
15|512|0.022518|
15|1024|0.018434|
15|1024|0.009643|
15|1024|0.013597|
15|1024|0.016037|
15|1024|0.019612|
15|2048|0.018506|
15|2048|0.013271|
15|2048|0.008207|
15|2048|0.021994|
15|2048|0.014338|
15|4096|0.013064|
15|4096|0.008563|
15|4096|0.0168|
15|4096|0.013975|
15|4096|0.02481|
15|8192|0.028944|
15|8192|0.038458|
15|8192|0.025927|
15|8192|0.038363|
15|8192|0.031206|
15|16384|0.022761|
15|16384|0.019883|
15|16384|0.010686|
15|16384|0.015748|
15|16384|0.010373|
15|32768|0.019444|
15|32768|0.016906|
15|32768|0.010655|
15|32768|0.015887|
15|32768|0.015316|
15|65536|0.016416|
15|65536|0.018172|
15|65536|0.028088|
15|65536|0.043718|
15|65536|0.034429|
15|131072|0.022611|
15|131072|0.038826|
15|131072|0.032293|
15|131072|0.02508|
15|131072|0.016954|
15|262144|0.019346|
15|262144|0.018657|
