20|16|10|25.638000|
20|16|10|21.973000|
20|16|10|21.008000|
20|16|10|24.477000|
20|16|10|13.766000|
20|16|2|112.109000|
20|16|2|309.856000|
20|16|2|1132.022000|
20|16|2|219.511000|
20|16|2|479.122000|
3|16|2|0.028000|
3|16|2|0.025000|
3|16|2|0.025000|
3|16|2|0.025000|
3|16|2|0.025000|
3|16|6|0.024000|
3|16|6|0.024000|
3|16|6|0.024000|
3|16|6|0.024000|
3|16|6|0.024000|
3|16|10|0.024000|
3|16|10|0.025000|
3|16|10|0.026000|
3|16|10|0.025000|
3|16|10|0.026000|
3|256|2|0.036000|
3|256|2|0.035000|
3|256|2|0.036000|
3|256|2|0.044000|
3|256|2|0.044000|
3|256|6|0.025000|
3|256|6|0.025000|
3|256|6|0.024000|
3|256|6|0.024000|
3|256|6|0.025000|
3|256|10|0.025000|
3|256|10|0.026000|
3|256|10|0.026000|
3|256|10|0.025000|
3|256|10|0.025000|
3|4096|2|0.066000|
3|4096|2|0.066000|
3|4096|2|0.067000|
3|4096|2|0.066000|
3|4096|2|0.067000|
3|4096|6|0.024000|
3|4096|6|0.024000|
3|4096|6|0.024000|
3|4096|6|0.025000|
3|4096|6|0.025000|
3|4096|10|0.026000|
3|4096|10|0.026000|
3|4096|10|0.026000|
3|4096|10|0.026000|
3|4096|10|0.026000|
3|65536|2|0.050000|
3|65536|2|0.050000|
3|65536|2|0.094000|
3|65536|2|0.094000|
3|65536|2|0.094000|
3|65536|6|0.025000|
3|65536|6|0.026000|
3|65536|6|0.026000|
3|65536|6|0.027000|
3|65536|6|0.026000|
3|65536|10|0.028000|
3|65536|10|0.027000|
3|65536|10|0.029000|
3|65536|10|0.030000|
3|65536|10|0.030000|
3|1048576|2|0.050000|
3|1048576|2|0.050000|
3|1048576|2|0.050000|
3|1048576|2|0.075000|
3|1048576|2|0.076000|
3|1048576|6|0.027000|
3|1048576|6|0.027000|
3|1048576|6|0.027000|
3|1048576|6|0.027000|
3|1048576|6|0.028000|
3|1048576|10|0.029000|
3|1048576|10|0.030000|
3|1048576|10|0.030000|
3|1048576|10|0.030000|
3|1048576|10|0.030000|
4|16|2|0.046000|
4|16|2|0.046000|
4|16|2|0.046000|
4|16|2|0.046000|
4|16|2|0.047000|
4|16|6|0.027000|
4|16|6|0.027000|
4|16|6|0.026000|
4|16|6|0.027000|
4|16|6|0.026000|
4|16|10|0.028000|
4|16|10|0.028000|
4|16|10|0.029000|
4|16|10|0.029000|
4|16|10|0.029000|
4|256|2|0.055000|
4|256|2|0.054000|
4|256|2|0.173000|
4|256|2|0.172000|
4|256|2|0.173000|
4|256|6|0.027000|
4|256|6|0.026000|
4|256|6|0.027000|
4|256|6|0.027000|
4|256|6|0.027000|
4|256|10|0.028000|
4|256|10|0.029000|
4|256|10|0.029000|
4|256|10|0.029000|
4|256|10|0.029000|
4|4096|2|0.159000|
4|4096|2|0.158000|
4|4096|2|0.092000|
4|4096|2|0.091000|
4|4096|2|0.092000|
4|4096|6|0.027000|
4|4096|6|0.030000|
4|4096|6|0.030000|
4|4096|6|0.030000|
4|4096|6|0.030000|
4|4096|10|0.036000|
4|4096|10|0.035000|
4|4096|10|0.036000|
4|4096|10|0.036000|
4|4096|10|0.036000|
4|65536|2|0.283000|
4|65536|2|0.169000|
4|65536|2|0.169000|
4|65536|2|0.204000|
4|65536|2|0.204000|
4|65536|6|0.035000|
4|65536|6|0.034000|
4|65536|6|0.035000|
4|65536|6|0.035000|
4|65536|6|0.035000|
4|65536|10|0.037000|
4|65536|10|0.037000|
4|65536|10|0.037000|
4|65536|10|0.038000|
4|65536|10|0.036000|
4|1048576|2|0.169000|
4|1048576|2|0.170000|
4|1048576|2|0.169000|
4|1048576|2|0.207000|
4|1048576|2|0.205000|
4|1048576|6|0.035000|
4|1048576|6|0.038000|
4|1048576|6|0.037000|
4|1048576|6|0.037000|
4|1048576|6|0.037000|
4|1048576|10|0.040000|
4|1048576|10|0.038000|
4|1048576|10|0.039000|
4|1048576|10|0.038000|
4|1048576|10|0.038000|
5|16|2|0.130000|
5|16|2|0.100000|
5|16|2|0.100000|
5|16|2|0.101000|
5|16|2|0.100000|
5|16|6|0.030000|
5|16|6|0.030000|
5|16|6|0.030000|
5|16|6|0.030000|
5|16|6|0.030000|
5|16|10|0.031000|
5|16|10|0.031000|
5|16|10|0.031000|
5|16|10|0.031000|
5|16|10|0.031000|
5|256|2|0.340000|
5|256|2|0.342000|
5|256|2|0.301000|
5|256|2|0.301000|
5|256|2|0.302000|
5|256|6|0.031000|
5|256|6|0.031000|
5|256|6|0.031000|
5|256|6|0.041000|
5|256|6|0.041000|
5|256|10|0.051000|
5|256|10|0.050000|
5|256|10|0.051000|
5|256|10|0.051000|
5|256|10|0.052000|
5|4096|2|0.363000|
5|4096|2|0.362000|
5|4096|2|0.395000|
5|4096|2|0.395000|
5|4096|2|0.458000|
5|4096|6|0.048000|
5|4096|6|0.044000|
5|4096|6|0.044000|
5|4096|6|0.044000|
5|4096|6|0.045000|
5|4096|10|0.055000|
5|4096|10|0.055000|
5|4096|10|0.055000|
5|4096|10|0.056000|
5|4096|10|0.055000|
5|65536|2|0.445000|
5|65536|2|0.216000|
5|65536|2|0.215000|
5|65536|2|1.083000|
5|65536|2|0.621000|
5|65536|6|0.043000|
5|65536|6|0.044000|
5|65536|6|0.043000|
5|65536|6|0.044000|
5|65536|6|0.044000|
5|65536|10|0.055000|
5|65536|10|0.058000|
5|65536|10|0.058000|
5|65536|10|0.058000|
5|65536|10|0.058000|
5|1048576|2|1.477000|
5|1048576|2|0.908000|
5|1048576|2|0.669000|
5|1048576|2|0.486000|
5|1048576|2|0.488000|
5|1048576|6|0.049000|
5|1048576|6|0.045000|
5|1048576|6|0.045000|
5|1048576|6|0.045000|
5|1048576|6|0.062000|
5|1048576|10|0.069000|
5|1048576|10|0.069000|
5|1048576|10|0.070000|
5|1048576|10|0.059000|
5|1048576|10|0.059000|
6|16|2|0.268000|
6|16|2|0.228000|
6|16|2|0.228000|
6|16|2|0.227000|
6|16|2|0.243000|
6|16|6|0.038000|
6|16|6|0.038000|
6|16|6|0.035000|
6|16|6|0.035000|
6|16|6|0.036000|
6|16|10|0.046000|
6|16|10|0.046000|
6|16|10|0.046000|
6|16|10|0.046000|
6|16|10|0.046000|
6|256|2|1.191000|
6|256|2|0.469000|
6|256|2|0.623000|
6|256|2|0.774000|
6|256|2|0.233000|
6|256|6|0.037000|
6|256|6|0.036000|
6|256|6|0.036000|
6|256|6|0.064000|
6|256|6|0.063000|
6|256|10|0.070000|
6|256|10|0.071000|
6|256|10|0.070000|
6|256|10|0.069000|
6|256|10|0.069000|
6|4096|2|1.122000|
6|4096|2|1.068000|
6|4096|2|1.123000|
6|4096|2|1.150000|
6|4096|2|1.767000|
6|4096|6|0.074000|
6|4096|6|0.073000|
6|4096|6|0.073000|
6|4096|6|0.066000|
6|4096|6|0.067000|
6|4096|10|0.076000|
6|4096|10|0.076000|
6|4096|10|0.076000|
6|4096|10|0.080000|
6|4096|10|0.080000|
6|65536|2|1.699000|
6|65536|2|2.491000|
6|65536|2|1.191000|
6|65536|2|1.188000|
6|65536|2|0.617000|
